SN,title,color,imageUrl,price_uk,price_usd,gender,brand,material,linen,rayon,nylon,spandex,acrylic,polyester,cupro,modal,lyocell,cotton
21,Plastic T-Shirt,white,https://images.teemill.com/4dpxel9ggj2t5rcmidbdghnswew4cjpjol2ojisxrsf4bxqz.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
22,Cycling T-shirt,white,https://images.teemill.com/5e8f0a27a77729.90488201.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
23,Cycling T-shirt,grey,https://images.teemill.com/5e8f0a27a82538.93904110.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
24,Camping T-shirt,white,https://images.teemill.com/5b2cbf0b4f3152.91250635.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
25,Surfing T-shirt,grey,https://images.teemill.com/4vnulpsxvltpe3aagfg3sttnucniauijsciauqlrxikc5huh.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
26,Warrior T-shirt,grey,https://images.teemill.com/in3hwf582i5yw6a50nvwnrygnfrv7yxh8qvaycfytn6bqxmg.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
27,Weather T-shirt,denim blue,https://images.teemill.com/qf22sbxgknfnh77mvom6tvswurvhxwx8oteyklq8inqww7ui.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
28,Octopus T-shirt,black,https://images.teemill.com/59f32b6c6731d6.91817203.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
29,Lobster T-shirt,navy,https://images.teemill.com/iqehcvv0blofmtb6d4ruywhhtngvgcrsrrytajsmllbdbwyf.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
30,Longline T-shirt,white,https://images.teemill.com/cvjawzm2tp56di8n8s7fa711loh3scxsywdy83kv8pgueoud.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
31,Longline T-shirt,black,https://images.teemill.com/kscnnpwy9kbcnwwetduvtgn4mflnf4ihjpr8gxoermbkdmzu.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
32,Kindness T-shirt,black,https://images.teemill.com/msfyd2leexjz88impkv3yvrkptejw7xjp76wwbxxy0m3pang.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
33,Together T-shirt,black,https://images.teemill.com/kBfGx6g94corquF3vEbuIf8MCs7hHMzlWTdvMNqBBuotqDdx.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
34,Not Just T-shirt,white,https://images.teemill.com/kg8iy4k4ijcjkv9kuwolxzvihokmmd0rqbax4elurbrgjxoi.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
35,Elements T-shirt,grey,https://images.teemill.com/e6j3esrwy5a8tjbe8bwjvhtj3zd7sal9dqjzztywsqrm6p22.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
36,SAS Logo T-shirt,navy,https://images.teemill.com/bxedndbvcs4dkz5gszaizg5tkm7vsq8tdjfi1kai5ge1bj5e.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
37,Beetroot T-shirt,grey,https://images.teemill.com/5bf5422440bdd1.66773070.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
38,Mackerel T-shirt,white,https://images.teemill.com/5d0b9a71210c62.64464266.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
39,SAS 1990 T-shirt,grey,https://images.teemill.com/ckenoekeugmos5glpmncuntcgx1v00cup8gwx69n2twxfeqw.png.webp?w=1080&v=2,25.00,34.00,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
40,Orangutan T-shirt,white,https://images.teemill.com/drflgozraypbkxjb74bvk7lr7cujbwo55latmxtarkbfhvm2.png.webp?w=1080&v=2,22.00,29.92,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
41,Brainwave T-shirt,white,https://images.teemill.com/mtvokfk2x1svpwgqjt19vhkeqzwgtkrgt6dqtmvmcfrgyat1.png.webp?w=1080&v=2,25.00,34.00,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
42,Orangutan T-Shirt,black,https://images.teemill.com/jIxUaZsL3Vlbeqe1gwFA1YgY9uUvzX8KLUwGVIVzL1B0mFY9.png.webp?w=1080&v=2,19.00,25.84,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
43,Astronaut T-Shirt,black,https://images.teemill.com/54995708534f74.50188969.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
44,Love Life T-shirt,white,https://images.teemill.com/okmxlwoju2bc5imt0ia4bscral5kob8jwsi5lhfubqbygx76.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
45,Not Alone T-shirt,white,https://images.teemill.com/5beb098b19b378.51277418.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
46,Ghost Net T-shirt,white,https://images.teemill.com/bkpduyk8elh6dxs1bvp6i0prce6tr3krrrvtvat1tfwqzdll.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
47,Albatross T-shirt,white,https://images.teemill.com/vvsegmswziivunbzb0tuanoozcexdvhkjecusjkk364qbhfu.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
48,Rewilding T-shirt,black,https://images.teemill.com/sodhfmlke5nyofzahsozwsxgno6p1lpazjh0wbrha2c0nayy.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
49,John Dory T-shirt,grey,https://images.teemill.com/5d0b9a38d4ee96.17291957.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
50,V-Neck T-shirt,white,https://images.teemill.com/5cfa823d00ae35.57660512.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
51,Mountains T-shirt,navy,https://images.teemill.com/ltbgyxm9l52djzoe0vopsfvpmtpvbbqmlode1tcovc4kidhr.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
52,Trees Suck T-shirt,white,https://images.teemill.com/PMOy6z2i7tLUiL5nVYhZPyGq9B9jJXC61PRIsp8x4afaByV7.jpeg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
53,Morse Code T-shirt,navy,https://images.teemill.com/5d0b9aad7ebb81.56441790.jpg.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
54,Get Active T-shirt,black,https://images.teemill.com/t64hf1xhe2cleyx3k6xxbfpzwiv17uxmjdkolrbarmfzbudj.png.webp?w=1080&v=2,20.00,27.20,men,Rapanui,100% Organic Cotton,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
